Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
A. Soñora;Independiente;Independiente;LCMF, LW;24;3000000;2022-12-31;10;559;1;1,07;0;0,82;12,88;42,5;United States;United States, Argentina;esquerdo;171;65;sim;6,12;4,19;38,46;1,29;12,5;0;0;0;4,51;5,19;0,16;0;0;0;0;1,93;0,16;1;0,16;0,17;0;0;12;1,93;16,67;8,333;0;0,32;50;0,16;100;0,16;0;0;1,77;72,73;4,99;64,52;1,13;1,61;1,61;28,82;0,48;1,77;40,25;85,2;12,56;71,79;7,08;95,45;11,91;93,24;36,71;87,28;3,22;65;16,17;21,83;0,13;1,93;0;0;0,81;20;0,16;4,99;80,65;1,29;87,5;0,97;33,33;1,13;0,16;7,57;68,09;0;;0;;0;0;0;0;;;0;;;1,93;0,32;50;2,25;0;0
B. Aguirre;Lanús;Lanús;LB, RB;22;3000000;2026-12-31;7;569;0;0,06;0;0,05;21,83;57,25;Argentina;Argentina;direito;178;72;sim;12,34;11,7;67,57;3,32;57,14;0,32;0,4;0,16;4,11;5,17;0,79;2;0,32;0;0;0,95;0;0;0;0,01;0;0;1;0,16;0;0;0;1,27;0;0,63;0;0,63;0;0;2,21;42,86;3,8;33,33;0;0,79;0,16;25,47;1,27;0,79;34,64;79,91;13,6;73,26;4,11;84,62;12,5;89,87;31;83,16;2,37;80;17,68;28,3;0,01;0,32;0;0,16;0;0;0,16;3,16;85;1,11;0;0;0;0;0;8,22;63,46;0;;0;;0;0;0;0;;;0,63;;;0;0;0;0;0;0
S. Salcedo;Olimpia;Huracán;RCB, LCB;25;2700000;2025-12-31;8;570;0;0,02;0;0,03;14,68;61,29;Paraguay;Paraguay;direito;183;78;sim;9,95;6,79;67,44;3,63;65,22;0,63;0,77;0,63;4,74;5,81;1,42;2;0,32;0;0;0,63;0;0;0;0;0;0;2;0,32;0;0;0;0,32;50;0;0;0,32;50;0;0,47;100;1,42;66,67;0,47;1,11;0,32;15,16;0,63;0,47;29,53;80,75;12,95;63,41;1,42;88,89;12,63;97,5;22,74;86,81;6,63;61,9;21,86;29,92;0;0,32;0;0;0;0;0;5,21;69,7;0,47;33,33;0,32;50;0,47;0;6,95;65,91;0;;0;;0;0;0;0;;;1,11;;;0;0;0;0;0;0
N. De La Cruz;River Plate;River Plate;LCMF, RCMF;25;13000000;2022-12-31;7;570;3;0,83;1;1,53;23,21;57,82;Uruguay;Uruguay;direito;167;65;sim;6,32;5,84;51,35;1,74;27,27;0,16;0,3;0,16;3,16;6;2,05;2;0,32;0;0;7,26;0,47;3;0,47;0,13;0;0;22;3,47;40,91;13,636;0,16;2,37;46,67;0,95;50;1,26;50;0,47;5,84;78,38;11,53;69,86;2,05;3,47;1,26;52,58;2,37;3,95;66,32;85,24;21,63;79,56;6,63;97,62;28,74;86,81;58,58;87,87;5,84;67,57;19,32;44,9;0,24;2,53;0;0;1,26;12,5;0,63;14,37;84,62;4,58;48,28;1,42;11,11;1,42;1,11;11,68;97,3;0;;0;;0;0;0;0;;;0,32;;;1,74;0,95;33,33;3,32;0;0
L. Rodríguez;Independiente;Independiente;LB;29;0;;6;571;1;0,09;0;0,05;15,45;54,08;Argentina;Argentina;esquerdo;169;68;sim;9,61;7,57;60,42;1,89;66,67;1,1;1,32;0,63;3,94;4,72;0,79;1;0,16;0;0;1,73;0,16;1;0,16;0,01;1;0,16;6;0,95;16,67;16,667;0;1,26;25;1,26;25;0;0;0,16;1,89;66,67;3,47;50;0,79;1,26;0;28,06;0,95;0,95;38,14;73,97;21,44;68,38;3,31;95,24;7,25;80,43;29,63;82,98;7,25;45,65;20,44;37,08;0,01;0,16;0;0;0,63;0;0,16;6,15;53,85;1,73;27,27;0,79;20;0,32;0,47;9,61;81,97;0;;0;;0;0;0;0;;;0,32;;;0,32;0,32;0;0;0;0
E. Olivera;Atlético Nacional;Colón;RCB;32;1000000;2022-12-31;7;572;0;0,78;0;0,12;15,26;61,86;Argentina;Argentina;direito;180;73;sim;11,96;6,45;68,29;3,46;68,18;1,1;1,14;0,16;6,45;6,68;0,79;3;0,47;0;0;1,1;0;0;0;0,12;0;0;2;0,31;50;0;0;0,16;100;0;0;0,16;100;0;1,1;71,43;2,2;50;0,16;0,79;0,16;20,45;1,1;0;35,24;80,36;17,47;69,37;1,42;100;13,22;90,48;28,95;88,04;6,14;43,59;22,59;42,91;0,02;0,31;0;0;0,16;0;0,31;6,29;47,5;0,94;33,33;0,79;0;0,16;0,16;7,87;72;0;;0;;0;0;0;0;;;0,79;;;0,16;0;0;0;1;0
R. Borré;Eintracht Frankfurt;River Plate;CF;27;20000000;2025-06-30;8;573;2;3,31;1;0,7;19,48;27,42;Colombia;Colombia;direito;174;70;sim;2,98;3,14;40;3,46;27,27;0;0;0;1,73;3,27;2,2;2;0,31;0;0;3,3;0,31;2;0,31;0,52;2;0,31;17;2,67;58,82;11,765;0,16;0,16;100;0,16;100;0;0;0,16;2,36;53,33;8,01;27,45;5,34;0,79;0,31;14,92;1,26;1,26;20,73;83,33;1,88;50;8,01;96,08;7,54;81,25;19,63;83,2;0,94;83,33;16,1;19,04;0,11;1,41;0,16;0;0,94;33,33;0,47;0,94;83,33;1,1;57,14;0,79;20;1,26;0,16;1,26;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
N. Thaller;Atlético Tucumán;Lanús;RCB;24;425000;2022-12-31;6;575;1;0,66;0;0;15,65;55;Argentina;Argentina, Italy;direito;185;86;sim;8,77;7,98;60,78;3,29;47,62;0,63;0,79;0,47;3,29;4,17;1,1;2;0,31;0;0;0,16;0,16;1;0,16;0,1;0;0;1;0,16;100;100;0;0,16;0;0;0;0,16;0;0;0;0;0,31;0;0,31;0;0,31;24,57;0,31;0,16;37,88;88,02;16,9;81,48;1,25;100;14,87;95,79;32,71;93,3;5,01;56,25;20,72;43,16;0;0;0;0;0;0;0;2,19;64,29;0;0;0;0;0;0;5,95;65,79;0;;0;;0;0;0;0;;;1,1;;;0;0;0;0;0;0
L. Marín;DUX Internacional Madrid;Patronato;RCB, RB;30;150000;;7;577;0;0;0;0,1;19,34;64,52;Argentina;Argentina;direito;184;81;sim;13,26;10,61;75;2,81;61,11;0,78;1,11;0,31;4,52;6,44;0,62;0;0;1;0,16;0,94;0;0;0;0;0;0;0;0;0;0;0;0,31;50;0;0;0,31;50;0;0,94;83,33;2,81;50;0,16;0,94;0,62;18,41;0;0,47;35,41;86,78;17;81,65;1,09;85,71;13,57;95,4;29,79;91,1;5,3;64,71;21,4;36,85;0,02;0,16;0;0;0;0;0,16;4,99;68,75;0,47;33,33;0,16;0;0;0,16;9,2;76,27;0;;0;;0;0;0;0;;;0,94;;;0;0;0;0;0;0
F. Armani;River Plate;River Plate;GK;35;3500000;2024-12-31;6;579;0;0;0;0;0,31;100;Argentina;Argentina;direito;189;88;sim;0,93;0,16;100;0;0;0,16;0,31;0;0,62;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,16;100;0;0;0;9,33;0,31;0,16;15,08;88,66;8,08;78,85;0;0;5,6;100;10,26;98,48;4,82;67,74;30,32;46,53;0;0;0;0;0;0;0;0,62;75;0;0;0;0;0;0;4,51;68,97;10;1,55;27;4,2;0;62,96;9,44;1,47;-0,56;-0,087;0;0,62;0;;;;0;0;0
L. Abram;Cruz Azul;Vélez Sarsfield;LCB, CB;26;4000000;2024-06-30;6;580;0;0;0;0;13,34;60,47;Peru;Peru, Italy;esquerdo;181;76;sim;9,16;6,83;72,73;3,57;60,87;0;0;0;4,19;6,98;0,47;1;0,16;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,47;33,33;0,93;33,33;0,31;1,09;0,47;46,09;0,31;0;66,26;91,33;26,69;85,47;2,48;87,5;33,67;96,77;60,05;95,35;6,21;52,5;22,15;40,68;0;0;0,16;0;0;0;0;6,98;75,56;0,47;33,33;0;0;0,16;0;12,88;80,72;0;;0;;0;0;0;0;;;2,17;;;0;0;0;0;0;0
J. García;Newell's Old Boys;Unión Santa Fe;CF;29;850000;2022-12-31;9;582;4;4,24;2;0,19;29,07;41,49;Argentina;Argentina;direito;183;72;sim;5,88;4,02;53,85;10,82;42,86;1,08;1,57;0,31;2,63;3,81;1,7;2;0,31;0;0;2,01;0,62;4;0,62;0,66;1;0,15;16;2,47;50;25;0,31;1,24;12,5;0,31;0;0,93;16,67;0,15;0,93;50;9,12;42,37;4,79;0,62;0,93;8,35;1,08;1,7;15,77;58,82;4,48;58,62;3,4;72,73;4,48;41,38;13,61;64,77;0,93;33,33;16,35;25,55;0,03;0,62;0;0;0,31;50;0,46;1,7;54,55;1,86;33,33;0,46;33,33;0,93;0,15;2,01;69,23;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
E. Rolón;Boca Juniors;Huracán;DMF;27;450000;2025-12-31;8;582;0;0;0;0,08;23,2;50;Argentina;Argentina, Poland;direito;178;70;sim;14,07;11,75;55,26;3,25;33,33;1,86;2,43;0,31;5,72;7,5;1,86;0;0;0;0;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,08;57,14;4,02;57,69;0,15;0,77;0,15;15;0,31;1,39;36,34;79,15;14,23;66,3;3,4;100;12,68;90,24;31,24;83,66;5,1;51,52;18,76;33,65;0,01;0,15;0,15;0;0,46;33,33;0;6,49;64,29;0,62;50;0,77;60;0,15;0;6,19;75;0;;0;;0;0;0;0;;;0,31;;;0;0;0;0;0;0
M. Suárez;River Plate;River Plate;LWF, RWF, CF;34;2500000;2023-12-31;8;584;2;2,03;1;1,84;20,96;37,5;Argentina;Argentina, Belgium;direito;182;72;sim;4,16;1,85;58,33;2,77;33,33;0,31;0,63;0;2,77;5,63;0,46;0;0;0;0;5,7;0,31;2;0,31;0,31;0;0;17;2,62;41,18;11,765;0,15;3,54;26,09;1,08;57,14;2,47;12,5;0,77;6,93;44,44;12,79;36,14;4,62;1,54;1,85;21,27;2,93;1,7;24,2;72,61;5,24;67,65;5,24;88,24;8,32;62,96;19,73;80,47;0,92;83,33;16,01;8,91;0,28;1,7;0,15;0,15;1,08;57,14;0,77;1,08;85,71;4,01;38,46;1,23;50;1,85;0,62;3,24;85,71;0;;0;;0;0;0;0;;;0;;;0;0;0;0,15;0;0
L. Vera;Orenburg;Lanús;LCMF, LWF;25;2000000;2024-12-31;9;585;1;1;3;0,57;17,08;62,16;Argentina;Argentina;direito;164;55;sim;3,85;2,77;66,67;0,62;0;0;0;0;2;2,53;0,31;0;0;0;0;6,15;0,15;0;0;0,15;0;0;3;0,46;66,67;33,333;0,46;1,38;44,44;1,23;50;0,15;0;0,46;5,54;80,56;10,92;69,01;0,62;3,23;1,38;30,46;0,46;2,46;42,31;83,27;13,38;71,26;9,08;91,53;14,15;86,96;36,62;87,39;4,31;60,71;19,48;43,43;0,09;0,77;0;0,15;1,54;50;0,92;5,85;76,32;3,38;40,91;2,15;42,86;1,38;0,77;7,54;79,59;0;;0;;0;0;0;0;;;0,15;;;0,92;0;0;1,69;1;100
J. Carbonero;Racing Club;Gimnasia La Plata;RW;23;3000000;2026-12-31;10;586;2;1,1;0;0,66;27,95;34,62;Colombia;Colombia;direito;170;70;sim;4,3;3,99;42,31;2;15,38;0,15;0,22;0;2,46;3,45;1,54;0;0;0;0;4,45;0,31;2;0,31;0,17;0;0;9;1,38;55,56;22,222;0;2,46;31,25;0;0;2,46;31,25;0,31;6,3;43,9;16,13;35,24;3,53;3,38;2;14,13;1,54;2,46;23,34;79,61;6,14;82,5;3,99;96,15;6,3;73,17;20,73;85,19;0,46;66,67;13,61;12,88;0,1;1,23;0;0;0,31;50;0,61;1,54;70;2,15;57,14;0,31;50;0,46;0,61;3,07;80;0;;0;;0;0;0;0;;;0,15;;;0;0;0;0;0;0
L. Jara;Vélez Sarsfield;Boca Juniors;LCMF, RB;31;475000;2022-12-31;9;587;0;0,03;0;0,07;15,64;54,9;Argentina;Argentina;direito;184;80;sim;9,81;6,29;68,29;2,15;57,14;0,77;1,15;0,31;4,75;7,1;1,07;2;0,31;0;0;1,53;0;0;0;0;0;0;1;0,15;100;0;0;0,77;20;0,31;50;0,46;0;0;1,99;38,46;5,06;36,36;0;0,46;0,15;26,37;0,77;0,61;40,94;86,14;12,27;75;7,97;94,23;15,64;89,22;35,57;90,09;4,6;66,67;21,16;41,95;0,01;0,31;0;0;0,92;50;0;5,37;85,71;1,38;22,22;0,92;50;0;0,15;7,05;69,57;0;;0;;0;0;0;0;;;1,07;;;0;0;0;0;0;0
F. Vera;Unión Santa Fe;Unión Santa Fe;RB;24;300000;2023-12-31;7;587;0;0,06;1;1,03;23,15;52,98;Argentina;Argentina;direito;178;75;sim;11,65;8,74;59,65;2,15;50;0,15;0,2;0,31;6,29;8,2;1,69;1;0,15;0;0;5,06;0;0;0;0,01;0;0;2;0,31;50;0;0,15;5,37;48,57;0;0;5,37;48,57;0,61;4,75;48,39;8,28;42,59;1,38;2,15;1,07;20,09;2,15;1,23;32,2;70;14,11;63,04;3,68;91,67;10,12;72,73;22,23;79,31;4,6;50;22,12;35,11;0,16;1,07;0;0,15;0,15;0;0,46;6,59;58,14;3,68;54,17;0,31;0;0;2,91;9,51;72,58;0;;0;;0;0;0;0;;;0,46;;;0;0;0;0,15;0;0
S. Hezze;Huracán;Huracán;RCMF, LCMF;20;4000000;2022-12-31;10;588;1;0,92;2;0,27;22,04;49,31;Argentina;Argentina;direito;177;72;sim;10,56;8,42;52,73;4,29;53,57;2,45;3,08;0,31;3,67;4,62;1,38;4;0,61;0;0;1,53;0,15;1;0,15;0,14;0;0;8;1,22;25;12,5;0,31;1,07;28,57;0,15;100;0,92;16,67;0;1,68;54,55;3,52;52,17;1,22;1,07;0,77;14,85;0,61;1,38;29,08;77,37;12,86;63,1;3,52;95,65;9,49;85,48;23,72;80,65;4,29;71,43;21,25;26,1;0,04;0,15;0;0,15;0,61;0;0,15;6,28;73,17;2,14;42,86;0,92;33,33;0,61;0,15;5,66;83,78;0;;0;;0;0;0;0;;;0,77;;;0;0;0;0;0;0
E. Andrada;Monterrey;Boca Juniors;GK;31;4000000;2024-06-30;6;589;0;0;0;0;0,61;50;Argentina;Argentina;direito;194;83;sim;1,99;0,15;0;0,15;100;0;0;0;1,99;2,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15;100;0;0;0;11;0;0,31;19,41;81,89;14,06;77,17;0;0;5,04;93,94;9,93;98,46;9,47;64,52;33,98;45,74;0;0;0;0;0;0;0;1,07;42,86;0;0;0;0;0;0;6,42;66,67;5;0,76;15;2,29;3;66,67;3,24;0,5;-1,76;-0,269;0;2,6;0,15;;;;0;0;0
A. Rossi;Boca Juniors;Boca Juniors;GK;27;5000000;2023-06-30;6;589;0;0;0;0;0,92;83,33;Argentina;Argentina;esquerdo;195;95;sim;1,22;0;0;0,61;75;0;0;0;1,22;1,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,31;100;0;0;0;13,45;0,15;0,31;20,32;86,47;11,31;75,68;0;0;8,71;100;11,92;100;8,4;67,27;31,13;45,55;0;0;0;0;0;0;0;0,61;75;0;0;0;0;0;0;5,96;74,36;6;0,92;20;3,06;1;70;7,92;1,21;1,92;0,293;0;1,07;0,61;;;;0;0;0
M. Coronel;Cúcuta Deportivo;Gimnasia La Plata;LCB;33;200000;2022-12-31;7;594;2;0,41;0;0;13,48;64,04;Argentina;Argentina;direito;180;82;sim;7,58;6,97;65,22;3,18;71,43;0,3;0,43;0,15;2,73;3,83;1,36;3;0,45;0;0;0,3;0,3;2;0,3;0,06;2;0,3;4;0,61;50;50;0;0;0;0;0;0;0;0;0;0;0,3;100;0,76;0,61;0,15;20;0;0,15;34,85;87,83;14,24;77,66;2,27;86,67;15,61;97,09;31,06;92,68;3,79;48;20,74;33,8;0;0;0;0;0;0;0;2,42;50;0;0;0,15;0;0;0;5;54,55;0;;0;;0;0;0;0;;;1,82;;;0;0;0;0;0;0
R. Álvarez;;Vélez Sarsfield;LDMF, LCMF, RDMF;34;0;;8;595;3;0,58;2;0,54;18,15;41,67;Argentina;Argentina, Italy;esquerdo;188;82;sim;5,75;5,45;38,89;1,06;28,57;0;0;0,15;3,63;6,26;1,21;1;0,15;0;0;3,63;0,45;3;0,45;0,09;0;0;11;1,66;45,45;27,273;0,3;1,06;28,57;0,45;0;0,45;33,33;0,45;4,08;55,56;9,23;42,62;0,3;1,97;0,15;44,17;0,61;1,36;58,69;90,21;14,07;81,72;8,92;98,31;27,68;91,26;52,79;93,41;4,84;68,75;19,91;33,78;0,08;0,91;0;0,15;0,61;50;0,3;10,13;85,07;3,18;42,86;1,21;50;0,91;0,45;9,08;85;0;;0;;0;0;0;0;;;0,91;;;1,82;0,91;83,33;2,42;0;0
J. Álvarez;Colón;Banfield;RW, RWF;26;1400000;2024-12-31;13;598;3;1,21;1;1,22;23,48;41,67;Argentina;Argentina, Italy;direito;176;72;sim;6,17;6,62;50;3,31;54,55;0;0;0;2,86;3,43;0,9;0;0;0;0;4,52;0,45;2;0,3;0,18;0;0;8;1,2;50;37,5;0,15;5,42;22,22;0,3;0;5,12;23,53;1,05;6,17;43,9;9,78;35,38;2,86;2,71;1,96;16,25;1,96;0,45;24,38;64,2;6,32;61,9;5,12;91,18;8,13;57,41;18,36;77,05;0,9;33,33;21,35;19,85;0,18;0,45;0;0;0,45;0;0,45;2,41;50;3,46;43,48;0,3;0;0,75;1,2;3,61;79,17;0;;0;;0;0;0;0;;;0;;;0;0;0;0,3;1;100
J. Garro;Newell's Old Boys;Huracán;LWF, LW, RWF;29;900000;2022-12-31;9;602;1;1,7;2;1,09;25,86;36,42;Argentina;Argentina;esquerdo;179;71;sim;5,08;4,93;42,42;4,19;32,14;0,3;0,37;0;2,69;3,29;1,2;2;0,3;0;0;5,08;0,15;1;0,15;0,25;1;0,15;14;2,09;50;7,143;0,3;2,24;20;1,79;16,67;0,3;0;0,15;6,58;50;11,51;37,66;2,69;1,64;1,35;6,88;1,35;1,2;12,71;58,82;4,63;58,06;2,09;85,71;3,29;54,55;9,87;68,18;0,6;50;21,92;10,96;0,16;0,75;0;0;0,6;50;0,45;1,2;62,5;1,94;30,77;0,6;75;0,75;0,45;2,09;57,14;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
S. Romero;Fortaleza;Independiente;CF;34;1500000;2024-12-31;8;602;1;1,98;1;0,79;17,19;25,22;Argentina;Argentina;direito;175;76;sim;2,99;2,09;71,43;4,19;25;0;0;0;1,5;1,85;0,45;0;0;0;0;0,9;0,15;1;0,15;0,3;1;0,15;11;1,64;18,18;9,091;0,15;0,3;50;0,15;100;0,15;0;0,15;1,35;22,22;6,73;17,78;2,54;0;0,15;12,56;1,64;0,15;17,04;80,7;2,69;72,22;5,38;86,11;6,43;86,05;16;80,37;0,75;100;16,17;17,96;0,12;0,45;0,3;0,15;0,3;50;0,3;1,5;80;0,75;60;0,3;50;0,6;0;2,24;60;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
F. Mancuello;Puebla;Vélez Sarsfield;LDMF, LCMF;33;1000000;2023-12-31;13;605;0;0,34;3;1,19;18,6;47,2;Argentina;Argentina, Italy;esquerdo;177;70;sim;9,67;8,93;63,33;1,49;20;0,74;1,23;0;3,27;5,41;1,34;3;0,45;0;0;1,64;0;0;0;0,05;0;0;11;1,64;27,27;0;0,45;1,04;14,29;0,74;20;0,15;0;0;1,34;55,56;4,46;40;0,45;0,74;0,45;38,83;0,15;0,6;54;83,75;20,53;70,29;7,74;94,23;19,49;91,6;45,52;88,89;7,59;60,78;22,34;29,98;0,18;1,79;0,15;0,15;0,6;50;0,74;10,12;72,06;1,79;58,33;0,89;50;1,19;0,15;9,97;83,58;0;;0;;0;0;0;0;;;0,45;;;2,23;0,6;25;2,08;0;0
E. López;Once Caldas;Argentinos Juniors;RAMF, CF, RWF;27;250000;;7;607;0;1,86;1;1,37;29,51;47,24;Colombia;Colombia;direito;179;77;sim;7,12;2,67;77,78;10,68;50;0,44;0,63;0,44;4,6;6,55;1,04;1;0,15;0;0;3,56;0;0;0;0,28;0;0;10;1,48;10;0;0,15;3,11;19,05;0,44;33,33;2,67;16,67;0,44;4,89;57,58;11,12;40;3,56;2,37;1,63;10,08;2,52;1,48;18,53;69,6;2,67;77,78;4,74;87,5;6,67;60;14,98;82,18;0,44;0;16,63;5,34;0,2;0,89;0;0;0;0;0,44;1,19;75;2,37;31,25;0;0;1,33;0,59;1,63;72,73;0;;0;;0;0;0;0;;;0;;;0;0;0;0,15;0;0
C. Alcaraz;Racing Club;Racing Club;CF, RCMF, AMF;19;8500000;2026-12-31;8;608;1;0,66;0;1,06;27,68;47,06;Argentina;Argentina;direito;176;68;sim;6,96;6,37;67,44;8,29;48,21;0,3;0,47;0;2,37;3,72;1,04;1;0,15;0;0;2,07;0,15;1;0,15;0,1;0;0;12;1,78;25;8,333;0;0,44;33,33;0;0;0,44;33,33;0;3,26;31,82;8,44;35,09;2,66;2,96;1,92;22,5;0,44;1,48;30,94;76,08;10,51;61,97;3,55;91,67;10,66;90,28;27,53;79,03;2,96;55;18,23;38,72;0,16;1,04;0;0;1,78;25;0,59;6,07;65,85;1,48;60;1,04;42,86;1,48;0,15;5,92;72,5;0;;0;;0;0;0;0;;;0;;;0;0;0;0,15;0;0
L. Ponzio;;River Plate;DMF, RDMF, RCMF;40;0;;7;611;0;0,05;0;0,13;19,89;51,85;Argentina;Argentina, Italy;direito;174;71;sim;13,85;11,19;57,89;3,39;47,83;0,74;1,21;0,29;6,63;10,89;2,5;0;0;0;0;0,88;0;0;0;0,01;0;0;5;0,74;40;0;0;0,15;0;0,15;0;0;0;0;0,59;75;2,21;46,67;0,29;0,59;0,59;32,85;0,15;0,29;58,04;86,29;18,27;74,19;6,78;97,83;25,78;92;50,97;90,75;6,92;55,32;21,93;41,96;0,02;0,29;0,15;0;0,59;25;0,15;10,31;64,29;0,59;100;0,59;50;0,59;0;9,57;83,08;0;;0;;0;0;0;0;;;1,47;;;0;0;0;0;0;0
M. Torrén;Argentinos Juniors;Argentinos Juniors;RCB;34;575000;2025-12-31;7;611;0;0,1;0;0;15,47;68,57;Argentina;Argentina;direito;179;73;sim;13,7;7,36;76;3,54;58,33;0,88;1,25;0,29;7,22;10,21;0,74;2;0,29;0;0;0,44;0;0;0;0,02;0;0;1;0,15;0;0;0;0;0;0;0;0;0;0;0,59;75;0,74;80;0;1,47;0,15;12,96;0;0,74;31,67;75,81;15,32;63,46;3,24;90,91;11,78;86,25;20,03;85,29;11,64;59,49;26,6;39,27;0;0;0;0;0;0;0;8,99;65,57;0,74;40;0,74;40;0,15;0;10,75;72,6;0;;0;;0;0;0;0;;;2,5;;;0,88;0,15;0;0;0;0
L. Romero;Independiente;Independiente;DMF, LCMF, LDMF;28;3200000;2023-06-30;7;611;1;0,12;0;0,25;26,37;51,4;Argentina;Argentina;direito;167;70;sim;14,29;8,1;63,64;3,54;41,67;3,09;3,82;0,15;6,04;7,45;1,91;2;0,29;0;0;2,95;0,15;1;0,15;0,02;0;0;6;0,88;33,33;16,667;0;0,44;33,33;0,15;0;0,29;50;0;4,57;54,84;8,99;52,46;0;1,33;1,03;26,07;0,15;2,06;48,9;83,43;18,41;70,4;3,54;95,83;20,77;92,2;42,57;88,24;5,89;52,5;19,61;36,15;0,04;0,44;0,15;0;0,15;0;0;9,57;78,46;1,47;50;0,59;50;0,88;0,15;9,57;69,23;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
N. Contín;Gimnasia La Plata;Gimnasia La Plata;CF;26;450000;;11;612;1;2,81;1;0,12;24,41;35,54;Argentina;Argentina;direito;183;78;sim;4,71;2,94;40;4,41;50;0,59;0,87;0,29;2,94;4,35;1,03;1;0,15;0;0;1,91;0,15;1;0,15;0,41;0;0;12;1,76;50;8,333;0,15;0,15;0;0;0;0,15;0;0;1,91;53,85;10,59;29,17;2,79;0,88;0,29;10,29;2,21;1,91;17,79;79,34;3,24;77,27;7,06;85,42;3,53;79,17;17,65;80;0;0;10,23;0;0,02;0,59;0,15;0;0,29;0;0,15;1,03;57,14;0,44;33,33;0,15;0;0,15;0;0,88;50;0;;0;;0;0;0;0;;;0,15;;;0;0;0;0;0;0
E. Amor;Colo Colo;Vélez Sarsfield;RCB;27;1100000;2024-12-31;7;615;0;0,73;0;0;17,27;61,86;Argentina;Argentina;direito;183;80;sim;10,83;9,37;68,75;4,24;48,28;0,15;0,23;0;4,24;6,74;1,17;4;0,59;0;0;0,59;0;0;0;0,11;0;0;2;0,29;50;0;0;0;0;0;0;0;0;0;0,73;60;1,61;54,55;0,59;2,34;0,73;43,76;0,59;0,44;62,49;88,52;24,73;78,7;3,22;100;29,71;97,54;55,9;92,93;6,59;51,11;21,33;35,35;0;0;0;0,15;0;0;0;5,71;74,36;0,59;0;0,44;0;0,15;0;13,61;73,12;0;;0;;0;0;0;0;;;2,49;;;0;0;0;0;0;0
