Jogador;Equipa;Equipa dentro de um período de tempo seleccionado;Posição;Idade;Valor de mercado;Contrato termina;Partidas jogadas;Minutos jogados:;Golos;Golos esperados;Assistências;Assistências esperadas;Duelos/90;Duelos ganhos, %;Naturalidade;País de nacionalidade;Pé;Altura;Peso;Emprestado;Ações defensivas com êxito/90;Duelos defensivos/90;Duelos defensivos ganhos, %;Duelos aérios/90;Duelos aéreos ganhos, %;Cortes/90;Cortes de carrinho ajust. à posse;Remates intercetados/90;Interseções/90;Interceções ajust. à posse;Faltas/90;Cartões amarelos;Cartões amarelos/90;Cartões vermelhos;Cartões vermelhos/90;Acções atacantes com sucesso/90;Golos/90;Golos sem ser por penálti;Golos sem ser por penálti/90;Golos esperados/90;Golos de cabeça;Golos de cabeça/90;Remate;Remates/90;Remates à baliza, %;Golos marcados, %;Assistências/90;Cruzamentos/90;Cruzamentos certos, %;Cruzamentos do flanco esquerdo/90;Cruzamentos precisos do flanco esquerdo, %;Cruzamentos do flanco direito/90;Cruzamentos precisos do flanco direito, %;Cruzamentos para a área de baliza/90;Dribles/90;Dribles com sucesso, %;Duelos ofensivos/90;Duelos ofensivos ganhos, %;Toques na área/90;Corridas progressivas/90;Acelerações/90;Passes recebidos/90;Passes longos recebidos/90;Faltas sofridas/90;Passes/90;Passes certos, %;Passes para a frente/90;Passes para a frente certos, %;Passes para trás/90;Passes para trás certos, %;Passes laterais/90;Passes laterais certos, %;Passes curtos / médios /90;Passes curtos / médios precisos, %;Passes longos/90;Passes longos certos, %;Comprimento médio de passes, m;Comprimento médio de passes longos, m;Assistências esperadas/90;Assistências para remate/90;Segundas assistências/90;Terceiras assistências/90;Passes inteligentes/90;Passes inteligentes certos, %;Passes chave/90;Passes para terço final/90;Passes certos para terço final, %;Passes para a área de penálti/90;Passes precisos para a área de penálti, %;Passes em profundidade/90;Passes em profundidade certos, %;Receção de passes em profundidade/90;Cruzamentos em profundidade recebidos/90;Passes progressivos/90;Passes progressivos certos, %;Golos sofridos;Golos sofridos/90;Remates sofridos;Remates sofridos/90;Jogos sem sofrer golos;Defesas, %;Golos sofridos esperados ;Golos sofridos esperados/90;Golos expectáveis defendidos;Golos expectáveis defendidos por 90´;Passes para trás recebidos pelo guarda-redes/90;Saídas/90;Duelos aérios/90;Livres/90;Livres directos/90;Pontapés livres directos à baliza, %;Cantos/90;Penaltis marcados;Conversão de penaltis, %
Zé Carlos;Murici;CRB;CF;38;0;;3;49;0;0,05;0;0;23,88;30,77;Brazil;Brazil;direito;186;93;sim;7,35;3,67;50;7,35;25;0;0;0;5,51;11,25;0;0;0;0;0;0;0;0;0;0,09;0;0;1;1,84;0;0;0;1,84;0;0;0;1,84;0;0;0;0;11,02;16,67;5,51;0;0;12,86;3,67;3,67;25,71;57,14;1,84;0;3,67;50;14,69;50;22,04;66,67;1,84;0;33,75;16,02;0;0;0;0;1,84;0;0;1,84;0;3,67;0;0;0;0;0;0;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Felipe Menezes;Aparecidense;CRB;CF;34;0;;1;49;0;0,01;0;0,11;25,71;64,29;Brazil;Brazil, Italy;direito;185;77;sim;7,35;11,02;66,67;5,51;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,03;0;0;1;1,84;0;0;0;0;0;0;0;0;0;0;0;0;9,18;40;0;0;0;29,39;0;0;40,41;72,73;14,69;50;3,67;100;20,2;81,82;34,9;78,95;5,51;33,33;23,1;48,85;0,21;3,67;0;0;1,84;0;0;16,53;66,67;1,84;0;1,84;0;0;0;7,35;100;0;;0;;0;0;0;0;;;0;;;0;0;0;7,35;0;0
Hugo Almeida;Ypiranga Erechim;São Bento;CF;36;300000;;1;49;0;0;0;0;12,86;42,86;Brazil;Brazil;direito;182;77;sim;0;0;0;7,35;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,51;33,33;0;0;0;7,35;0;0;12,86;85,71;1,84;100;1,84;100;7,35;75;12,86;85,71;0;0;17,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Jean Martim;Vila Nova;Figueirense;RDMF;23;100000;2023-12-31;1;49;0;0,25;0;0,01;22,04;66,67;Brazil;Brazil;direito;175;64;sim;16,53;14,69;87,5;1,84;100;0;0;0;3,67;7,5;1,84;0;0;0;0;3,67;0;0;0;0,46;0;0;2;3,67;50;0;0;0;0;0;0;0;0;0;0;0;1,84;0;1,84;0;0;40,41;0;1,84;44,08;83,33;11,02;100;7,35;100;12,86;85,71;44,08;83,33;0;0;15,6;0;0,02;1,84;0;0;1,84;100;0;5,51;100;0;0;0;0;0;0;9,18;40;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Diogo;Oeste;Oeste;LAMF, RAMF;19;0;;1;55;0;0;0;0;22,91;57,14;Brazil;Brazil;esquerdo;179;69;sim;9,82;11,45;57,14;1,64;100;1,64;2,14;0;1,64;2,14;3,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,18;60;0;0;0;4,91;0;3,27;8,18;100;3,27;100;0;0;3,27;100;3,27;100;4,91;100;22,92;30,02;0;0;0;0;0;0;0;3,27;100;0;0;0;0;0;0;3,27;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Leandro Melo;;Oeste;RDMF, RCMF;36;0;;2;55;0;0;0;0;21,27;46,15;Brazil;Brazil;direito;176;83;sim;8,18;8,18;60;3,27;0;1,64;2,73;0;1,64;2,73;1,64;0;0;0;0;1,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,64;100;6,55;25;0;0;0;26,18;0;1,64;39,27;75;9,82;66,67;3,27;50;24,55;80;36;81,82;3,27;0;23,07;23,56;0;0;0;0;0;0;0;6,55;25;3,27;0;1,64;0;0;0;3,27;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Fabrício;Grêmio B;Brasil de Pelotas;CF;21;250000;2024-12-31;1;57;0;0,01;0;0;41,05;23,08;Brazil;Brazil;direito;186;77;sim;6,32;7,89;40;6,32;0;0;0;0;3,16;3,75;6,32;0;0;0;0;0;0;0;0;0,02;0;0;1;1,58;0;0;0;0;0;0;0;0;0;0;3,16;0;17,37;27,27;0;0;1,58;4,74;1,58;3,16;4,74;66,67;1,58;0;1,58;100;1,58;100;4,74;66,67;0;0;21,48;0;0;0;0;0;0;0;0;0;0;1,58;0;0;0;0;0;0;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
João Paulo;Paysandu;CRB;AMF;32;0;;1;60;0;0,01;1;0,16;7,5;20;Brazil;Brazil;esquerdo;172;71;sim;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0;0;2;3;0;0;1,5;1,5;0;1,5;0;0;0;0;0;0;1,5;0;1,5;0;0;13,5;1,5;0;13,5;77,78;6;75;3;100;3;50;7,5;80;4,5;100;25,3;41,44;0,24;3;0;0;0;0;3;4,5;66,67;1,5;100;1,5;100;1,5;0;3;100;0;;0;;0;0;0;0;;;0;;;0;0;0;7,5;0;0
Marlyson;Figueirense;Paraná;LCMF, LAMF, RW;24;400000;2024-12-31;3;62;1;0,56;0;0;27,58;15,79;Brazil;Brazil;direito;182;83;sim;2,9;2,9;50;5,81;25;0;0;0;1,45;2,14;0;1;1,45;0;0;1,45;1,45;1;1,45;0,82;0;0;2;2,9;50;50;0;1,45;0;0;0;1,45;0;0;1,45;0;8,71;0;7,26;0;0;14,52;1,45;1,45;18,87;61,54;7,26;20;2,9;100;7,26;80;15,97;63,64;1,45;100;13,36;1,72;0;0;0;0;0;0;0;1,45;100;2,9;0;0;0;1,45;0;2,9;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Daniel Penha;Newcastle Jets;CRB;RAMF, AMF, RW;23;750000;2022-06-30;2;63;0;0,19;0;0,05;18,57;30,77;Brazil;Brazil;esquerdo;170;68;sim;4,29;11,43;25;0;0;0;0;0;1,43;2,31;5,71;0;0;0;0;1,43;0;0;0;0,27;0;0;3;4,29;33,33;0;0;1,43;0;0;0;1,43;0;0;1,43;0;2,86;50;1,43;0;0;31,43;2,86;1,43;34,29;62,5;5,71;0;5,71;100;15,71;81,82;31,43;63,64;1,43;100;18,78;27,98;0,07;2,86;0;0;1,43;0;0;2,86;50;1,43;0;1,43;0;0;0;1,43;100;0;;0;;0;0;0;0;;;0;;;0;0;0;4,29;0;0
Marcelo;Figueirense;Vitória;LW, LAMF;23;0;2022-12-31;2;66;0;0,12;0;0;28,64;33,33;Brazil;Brazil;direito;179;69;sim;10,91;5,45;75;6,82;20;1,36;3;0;5,45;12;2,73;0;0;0;0;2,73;0;0;0;0,16;0;0;2;2,73;0;0;0;1,36;100;0;0;1,36;100;0;2,73;50;8,18;33,33;1,36;1,36;0;17,73;1,36;2,73;23,18;88,24;5,45;75;6,82;100;4,09;100;21,82;87,5;0;0;12,47;0;0;0;0;0;1,36;0;0;2,73;100;1,36;100;0;0;0;1,36;4,09;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Pedro Acorsi;Monte Azul;Guarani;RDMF;22;150000;;1;68;0;0;0;0;25,15;36,84;Brazil;Brazil;direito;180;75;sim;11,91;15,88;33,33;3,97;66,67;1,32;1,76;0;5,29;7,06;3,97;1;1,32;0;0;1,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,97;33,33;5,29;25;0;0;0;35,74;0;0;50,29;78,95;13,24;50;2,65;100;25,15;89,47;46,32;82,86;3,97;33,33;18,94;42,14;0;0;0;0;0;0;0;6,62;40;0;0;0;0;0;0;3,97;66,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Danilo;;Londrina;RAMF;20;0;;1;69;0;0;1;0,77;35,22;40,74;Brazil;Brazil;;0;0;sim;5,22;7,83;66,67;6,52;40;0;0;0;0;0;1,3;0;0;0;0;3,91;0;0;0;0;0;0;0;0;0;0;1,3;1,3;0;0;0;1,3;0;0;7,83;33,33;18,26;35,71;1,3;1,3;1,3;26,09;1,3;2,61;41,74;84,38;13,04;80;7,83;100;9,13;85,71;40,43;87,1;0;0;12,98;0;1;1,3;0;0;2,61;50;1,3;6,52;80;2,61;50;0;0;1,3;0;7,83;83,33;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Victor Daniel;Londrina;Londrina;RAMF;22;100000;2023-06-30;2;71;0;0;0;0;38,03;33,33;Brazil;Brazil;direito;168;65;sim;7,61;11,41;33,33;1,27;0;2,54;4;0;1,27;2;3,8;0;0;0;0;5,07;0;0;0;0;0;0;0;0;0;0;0;5,07;0;0;0;5,07;0;1,27;15,21;33,33;21,55;41,18;1,27;5,07;5,07;24,08;1,27;3,8;25,35;80;3,8;100;7,61;100;5,07;50;20,28;100;0;0;11,14;0;0;0;0;0;0;0;0;1,27;100;1,27;0;0;0;0;1,27;0;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Elyeser;Paysandu;Coritiba;RCMF;31;0;;2;72;0;0,2;0;0;17,5;42,86;Brazil;Brazil;direito;182;79;sim;6,25;7,5;50;2,5;50;0;0;0;2,5;3,33;3,75;0;0;0;0;3,75;0;0;0;0,25;0;0;2;2,5;50;0;0;0;0;0;0;0;0;0;6,25;40;7,5;33,33;1,25;2,5;0;26,25;2,5;0;37,5;93,33;12,5;90;5;75;10;100;35;92,86;2,5;100;20,19;52,98;0;0;0;0;0;0;0;7,5;100;0;0;0;0;0;0;7,5;100;0;;0;;0;0;0;0;;;0;;;1,25;1,25;100;0;0;0
Windson;Boa;Cuiabá;LW;26;0;;1;74;0;0,32;0;0,1;17,03;35,71;Brazil;Brazil;;187;83;sim;4,86;6,08;40;1,22;100;0;0;0;2,43;2,73;0;1;1,22;0;0;2,43;0;0;0;0,38;0;0;3;3,65;33,33;0;0;0;0;0;0;0;0;0;4,86;25;8,51;28,57;1,22;0;0;26,76;0;0;30,41;84;4,86;100;12,16;80;2,43;50;30,41;84;0;0;13,61;0;0,12;2,43;0;0;0;0;1,22;2,43;50;1,22;100;0;0;1,22;0;4,86;50;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Victor Luiz;Ponte Preta;Londrina;LB;25;0;;1;74;0;0;0;0;15,81;46,15;Brazil;Brazil;esquerdo;180;79;sim;7,3;3,65;66,67;1,22;0;1,22;1,15;0;3,65;3,46;0;0;0;0;0;3,65;0;0;0;0;0;0;0;0;0;0;0;7,3;16,67;7,3;16,67;0;0;1,22;7,3;33,33;9,73;37,5;1,22;0;1,22;26,76;8,51;1,22;36,49;73,33;10,95;77,78;2,43;100;17,03;71,43;27,97;86,96;2,43;50;23,99;59,04;0;0;0;0;0;0;0;6,08;80;3,65;33,33;0;0;0;1,22;10,95;77,78;0;;0;;0;0;0;0;;;0;;;0;0;0;1,22;0;0
Bruno Xavier;Água Santa;Oeste;RW, LAMF, AMF;25;0;2023-05-31;4;75;0;0,03;0;0;31,2;50;Brazil;Brazil;direito;178;71;sim;12;6;80;3,6;33,33;1,2;1,58;1,2;6;7,89;0;0;0;0;0;8,4;0;0;0;0,03;0;0;2;2,4;50;0;0;7,2;50;0;0;7,2;50;2,4;8,4;42,86;15,6;38,46;3,6;1,2;1,2;24;1,2;0;34,8;68,97;7,2;50;3,6;33,33;16,8;78,57;20,4;82,35;8,4;42,86;35,21;43,53;0;0;0;0;0;0;0;3,6;66,67;6;80;0;0;1,2;3,6;7,2;66,67;0;;0;;0;0;0;0;;;0;;;1,2;1,2;0;0;0;0
Araújo;América RN;Vila Nova;RAMF;26;0;;1;77;0;0,03;0;0;15,19;61,54;Brazil;Brazil;direito;186;76;sim;14,03;9,35;75;0;0;1,17;1,36;0;5,84;6,82;1,17;0;0;0;0;1,17;0;0;0;0,03;0;0;1;1,17;0;0;0;3,51;0;0;0;2,34;0;1,17;1,17;100;3,51;33,33;1,17;0;0;15,19;1,17;1,17;19,87;52,94;3,51;0;3,51;66,67;11,69;60;12,86;63,64;3,51;66,67;23,47;37,82;0;1,17;0;0;0;0;0;2,34;50;3,51;33,33;0;0;1,17;0;4,68;75;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Carlos Henrique;Cascavel;Londrina;CF;27;0;;2;80;0;0;0;0,09;41,63;21,62;Brazil;Brazil;direito;183;81;sim;1,13;1,13;0;13,5;16,67;0;0;0;1,13;1,67;2,25;0;0;0;0;1,13;0;0;0;0;0;0;0;0;0;0;0;1,13;0;0;0;1,13;0;0;4,5;25;22,5;25;1,13;0;1,13;7,87;1,13;4,5;19,13;70,59;3,38;100;4,5;100;2,25;50;16,88;80;1,13;0;11,81;27,44;0,1;1,13;0;0;0;0;0;2,25;100;3,38;66,67;1,13;0;1,13;0;1,13;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Eduardo;Floresta EC;Operário PR;CF, LAMF, RCMF;32;0;;3;81;0;0,08;0;0,08;20;27,78;Brazil;Brazil;esquerdo;176;70;sim;5,56;8,89;50;1,11;0;1,11;2,5;0;0;0;2,22;0;0;0;0;1,11;0;0;0;0,09;0;0;1;1,11;0;0;0;2,22;0;2,22;0;0;0;1,11;4,44;25;7,78;14,29;6,67;2,22;0;17,78;0;0;35,56;81,25;12,22;72,73;7,78;100;10;88,89;33,33;86,67;0;0;16,91;0;0,08;1,11;0;0;1,11;0;1,11;4,44;100;3,33;66,67;1,11;0;4,44;0;6,67;83,33;0;;0;;0;0;0;0;;;0;;;0;0;0;1,11;0;0
Bruno Henrique;São Bento;São Bento;RB;21;0;2022-11-30;2;81;0;0;0;0,17;15,56;28,57;Brazil;Brazil;;0;0;sim;12,22;6,67;33,33;2,22;0;0;0;0;10;12,86;0;0;0;0;0;3,33;0;0;0;0;0;0;0;0;0;0;0;3,33;33,33;0;0;3,33;33,33;0;3,33;66,67;6,67;33,33;0;0;0;17,78;3,33;0;32,22;75,86;12,22;72,73;5,56;80;11,11;70;28,89;80,77;0;0;17,36;0;0,19;2,22;0;0;0;0;1,11;1,11;100;3,33;33,33;0;0;0;1,11;10;66,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Matheus Guarujá;Varzim;São Bento;RCMF, RAMF, LAMF;22;0;2023-06-30;3;81;0;0,24;0;0,03;31,11;50;Brazil;Brazil;;0;0;sim;8,89;11,11;70;1,11;0;0;0;0;1,11;1,76;1,11;0;0;0;0;5,56;0;0;0;0,26;0;0;2;2,22;100;0;0;0;0;0;0;0;0;0;7,78;42,86;16,67;46,67;0;7,78;4,44;13,33;0;2,22;22,22;95;1,11;100;12,22;90,91;3,33;100;22,22;95;0;0;14,82;0;0,03;2,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Fernando Timbó;Independente FSJ;Paraná;LB;32;0;2023-06-30;2;82;0;0;0;0;26,34;50;Brazil;Brazil;esquerdo;185;85;sim;16,46;14,27;69,23;6,59;33,33;0;0;0;6,59;6,43;2,2;2;2,2;0;0;1,1;0;0;0;0;0;0;0;0;0;0;0;4,39;25;4,39;25;0;0;0;0;0;1,1;100;0;0;0;10,98;0;1,1;21,95;60;13,17;66,67;1,1;100;6,59;33,33;10,98;80;7,68;57,14;14,5;21,92;0;0;0;0;0;0;0;6,59;50;2,2;0;0;0;0;0;6,59;83,33;0;;0;;0;0;0;0;;;0;;;1,1;0;0;0;0;0
Matheus Farinha;Fluminense de Feira;Vitória;RB;23;0;;1;83;0;0;0;0;23,86;50;Brazil;Brazil;direito;0;0;sim;8,67;8,67;50;1,08;100;2,17;4;0;2,17;4;1,08;0;0;0;0;4,34;0;0;0;0;0;0;0;0;0;0;0;2,17;0;0;0;2,17;0;0;5,42;80;7,59;57,14;0;1,08;0;30,36;1,08;2,17;33,61;80,65;8,67;62,5;9,76;88,89;9,76;88,89;29,28;85,19;2,17;100;17,61;39,13;0;0;0;0;0;0;0;4,34;75;2,17;50;0;0;0;0;6,51;66,67;0;;0;;0;0;0;0;;;1,08;;;0;0;0;0;0;0
Wanderley;Ponte Preta;Coritiba;CF;33;250000;;4;83;2;1,12;0;0,06;19,52;33,33;Brazil;Brazil;direito;182;78;sim;4,34;1,08;0;3,25;33,33;1,08;1,67;1,08;3,25;5;3,25;1;1,08;0;0;7,59;2,17;2;2,17;1,21;0;0;4;4,34;75;50;0;1,08;0;1,08;0;0;0;0;7,59;57,14;11,93;36,36;4,34;0;0;10,84;1,08;2,17;20,6;73,68;2,17;0;8,67;100;6,51;66,67;19,52;77,78;0;0;21,38;0;0,06;2,17;0;0;1,08;0;0;3,25;0;1,08;100;1,08;0;1,08;0;3,25;66,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Bruno Cosendey;Hồ Chí Minh City;Criciúma;AMF;25;125000;;2;84;0;0,24;0;0,13;12,86;66,67;Brazil;Brazil;direito;185;78;sim;3,21;5,36;60;3,21;66,67;0;0;0;0;0;0;0;0;0;0;2,14;0;0;0;0,26;0;0;5;5,36;20;0;0;1,07;0;0;0;1,07;0;0;1,07;100;2,14;100;1,07;0;0;35,36;0;2,14;41,79;94,87;11,79;90,91;8,57;100;10,71;100;38,57;97,22;2,14;100;17,02;11,45;0,14;2,14;0;0;1,07;0;0;7,5;85,71;0;0;1,07;0;0;0;7,5;100;0;;0;;0;0;0;0;;;0;;;1,07;1,07;100;3,21;0;0
Alex Alves;São Bernardo FC;Red Bull Bragantino;GK;35;200000;2023-11-30;1;92;0;0;0;0;0;0;Brazil;Brazil;direito;191;88;sim;0,98;0;0;0;0;0;0;0;0,98;1,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,87;0;0;13,7;100;3,91;100;0,98;100;6,85;100;12,72;100;0,98;100;23,67;52,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,98;100;0;0;4;3,91;1;100;0,5;0,49;0,5;0,489;0;0,98;0;;;;0;0;0
Pedro Henrique;Guarani U20;Guarani;RCB;21;0;;1;95;0;0,19;0;0;11,37;58,33;Brazil;Brazil;;0;0;sim;5,68;0,95;100;4,74;80;0;0;0,95;4,74;7,14;0;0;0;0;0;0,95;0;0;0;0,18;0;0;1;0,95;0;0;0;0;0;0;0;0;0;0;2,84;33,33;4,74;40;1,89;0;0;35,05;0,95;1,89;48,32;92,16;13,26;71,43;4,74;100;25,58;100;45,47;93,75;2,84;66,67;23,89;56,51;0;0;0;0;0;0;0;4,74;60;0;0;0;0;0;0;5,68;66,67;0;;0;;0;0;0;0;;;3,79;;;0;0;0;0;0;0
Carlão;Rio Claro;Guarani;GK;24;0;2023-12-31;1;95;0;0;0;0;0,95;100;Brazil;Brazil;direito;197;91;sim;0,95;0;0;0,95;100;0;0;0;0,95;1,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,47;0;0;15,16;87,5;9,47;80;0;0;3,79;100;13,26;100;1,89;0;27,17;76,67;0;0;0;0;0;0;0;1,89;0;1,89;0;0;0;0;0;0;0;2;1,89;3;2,84;0;33,33;1,13;1,07;-0,87;-0,824;0;2,84;0,95;;;;0;0;0
Douglas Mendes;São Bento;Cuiabá;RCB;33;0;2022-04-18;1;96;0;0,3;0;0;12,19;30,77;Brazil;Brazil;direito;189;80;sim;10,31;7,5;12,5;3,75;50;0,94;1,43;0,94;8,44;12,86;1,88;1;0,94;0;0;0;0;0;0;0,28;0;0;1;0,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94;0;0;29,06;1,88;0;43,13;95,65;22,5;95,83;0;0;18,75;95;33,75;97,22;9,38;90;25,62;40,43;0;0;0;0;0;0;0;6,56;85,71;0;0;0;0;0;0;11,25;91,67;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Léo Silva;Ponte Preta;Ponte Preta;RCB;22;0;;1;96;0;0;0;0;6,56;57,14;Brazil;Brazil;direito;181;70;sim;7,5;2,81;100;0,94;0;0,94;1,25;1,88;3,75;5;0,94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94;100;0;0;0;35,63;0,94;0,94;43,13;93,48;16,88;83,33;0,94;100;23,44;100;38,44;97,56;4,69;60;24,73;44,39;0;0;0;0;0;0;0;5,63;83,33;0;0;0;0;0;0;6,56;85,71;0;;0;;0;0;0;0;;;0,94;;;0;0;0;0;0;0
França;Cascavel;Londrina;RDMF, DMF;31;0;;2;96;0;0;0;0;14,06;26,67;Brazil;Brazil;direito;182;88;sim;8,44;7,5;37,5;0,94;100;0;0;0,94;5,63;6,43;3,75;2;1,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,81;0;0;0;0;21,56;0,94;0;27,19;86,21;5,63;66,67;8,44;77,78;6,56;100;27,19;86,21;0;0;19,01;0;0;0;0;0,94;0,94;0;0;3,75;50;0;0;0;0;0;0;1,88;50;0;;0;;0;0;0;0;;;0,94;;;0;0;0;0;0;0
Kewin;Moreirense;Red Bull Bragantino;GK;27;400000;2025-06-30;1;96;0;0;0;0;1,88;100;Brazil;Brazil;direito;189;87;sim;2,81;0;0;1,88;100;0;0;0;2,81;4,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,06;0;0;24,38;69,23;15;50;0;0;8,44;100;13,13;100;11,25;33,33;37,15;55;0;0;0;0;0;0;0;4,69;0;0,94;0;0;0;0;0;2,81;66,67;1;0,94;4;3,75;0;75;0,62;0,58;-0,38;-0,356;0;3,75;1,88;;;;0;0;0
Pedro Bortoluzo;Hougang United;Criciúma;CF;25;175000;2023-06-30;3;97;0;0,36;0;0;25,98;42,86;Brazil;Brazil;direito;186;81;sim;5,57;8,35;44,44;10,21;54,55;0;0;0;1,86;2,22;4,64;1;0,93;0;0;0,93;0;0;0;0,33;0;0;2;1,86;50;0;0;0;0;0;0;0;0;0;0;0;1,86;0;4,64;0;0;6,49;2,78;0,93;8,35;88,89;0,93;100;2,78;100;2,78;66,67;8,35;88,89;0;0;11,31;0;0;0;0;0;0;0;0;0,93;100;0;0;0;0;0;0;0,93;100;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Rafael Martins;;Coritiba;GK;30;250000;;1;97;0;0;0;0;0;0;Brazil;Brazil;direito;190;82;sim;1,86;0;0;0;0;0;0;0;1,86;3,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,64;0;0;16,7;94,44;10,21;90,91;0;0;6,49;100;12,06;100;4,64;80;26,63;47,88;0;0;0;0;0;0;0;0,93;0;0;0;0;0;0;0;2,78;100;2;1,86;2;1,86;0;0;1,3;1,21;-0,7;-0,649;0;0;0;;;;0;0;0
Thiago Nunes;Oeste;Oeste;LCB;24;0;2023-11-30;1;97;0;0,09;0;0;25,05;59,26;Brazil;Brazil;direito;191;84;sim;14,85;8,35;55,56;11,13;66,67;0;0;0;10,21;15,71;4,64;0;0;0;0;0;0;0;0;0,09;0;0;1;0,93;0;0;0;0;0;0;0;0;0;0;0,93;0;1,86;0;0,93;0,93;0,93;21,34;0;0;38,97;76,19;13,92;53,33;0,93;100;22,27;91,67;35,26;81,58;3,71;25;22,04;36,22;0;0;0;0;0;0;0;2,78;0;0;0;0;0;0;0;2,78;0;0;;0;;0;0;0;0;;;0;;;0;0;0;0;0;0
Luizão;Portuguesa;São Bento;RCB;32;0;2022-11-30;1;97;0;0;0;0;13,92;53,33;Brazil;Brazil;direito;186;78;sim;13,92;9,28;50;3,71;75;0,93;1,67;0;8,35;15;0,93;1;0,93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,93;0;0;40,82;1,86;0;60,31;84,62;16,7;55,56;3,71;100;33,4;100;52,89;87,72;7,42;62,5;25,69;44,31;0;0;0;0;0;0;0;7,42;50;0;0;0;0;0;0;9,28;80;0;;0;;0;0;0;0;;;2,78;;;0;0;0;0;0;0
Lucas Arcanjo;Vitória;Vitória;GK;24;0;2024-12-31;1;97;0;0;0;0;0,93;0;Brazil;Brazil;direito;189;88;sim;0,93;0,93;0;0;0;0;0;0;0,93;1,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,49;0;0;12,06;76,92;6,49;71,43;0;0;4,64;100;9,28;100;2,78;0;27,43;46,09;0;0;0;0;0;0;0;0,93;0;0,93;0;0,93;0;0;0;1,86;0;3;2,78;10;9,28;0;70;3,49;3,24;0,49;0,455;0;1,86;0;;;;0;0;0
Edson Ratinho;Joinville;São Bento;RB;35;0;;1;98;0;0;0;0;22,04;58,33;Brazil;Brazil;direito;170;67;sim;14,69;11,94;69,23;5,51;66,67;0;0;0;6,43;7,78;0,92;0;0;0;0;1,84;0;0;0;0;0;0;1;0,92;0;0;0;2,76;33,33;0;0;2,76;33,33;0;0,92;100;2,76;33,33;0;0;0;35,82;4,59;0;45;77,55;14,69;56,25;6,43;100;16,53;77,78;33,06;94,44;9,18;30;23,31;49,49;0;0;0;0;0;0;0;6,43;42,86;2,76;33,33;0;0;0;0,92;7,35;50;0;;0;;0;0;0;0;;;0,92;;;0,92;0,92;0;0,92;0;0
